customer_id,sales_price,transaction_date
736060,947,2001-02-06
736121,204,2001-02-16
736169,180,2001-02-02
736626,944,2001-02-23
736831,4161,2001-01-13
737029,135,2001-01-20
737159,38,2000-11-21
737272,262,2000-12-12
737319,139,2001-02-26
737760,263,2001-01-14
737913,824,2001-02-21
738040,617,2001-01-20
738095,174,2001-02-26
738101,26,2001-02-21
738453,521,2000-12-15
738798,3962,2001-02-17
738910,786,2001-02-25
739245,522,2001-02-06
739290,99,2001-01-06
739467,195,2001-02-15
739542,1098,2001-01-07
739689,495,2000-11-29
740005,209,2001-02-22
740029,86,2000-12-02
740203,700,2001-02-27
740210,239,2001-02-27
740234,314,2001-01-13
740609,900,2000-12-06
740630,135,2001-01-18
740883,1261,2001-02-20
740906,2851,2001-02-18
741774,212,2000-11-28
742221,510,2001-02-22
742474,183,2001-02-01
743518,308,2000-12-18
743587,393,2001-02-09
743877,296,2001-02-23
743945,291,2000-12-17
743990,510,2001-02-03
744102,2590,2001-01-10
744324,796,2001-01-05
744430,752,2000-12-08
744492,103,2001-02-20
744799,2086,2001-02-04
745130,85,2001-02-23
745642,202,2001-02-21
745666,155,2001-01-26
745918,943,2000-12-01
746175,38,2001-02-21
746939,302,2001-02-24
747394,670,2001-02-25
748483,439,2001-02-20
748629,1556,2001-02-25
748995,2534,2000-12-06
749107,924,2001-02-17
749176,656,2001-01-26
749299,2335,2001-02-17
749909,2091,2001-01-21
750196,1432,2001-02-24
750264,371,2001-01-19
750295,3124,2001-01-19
750332,299,2001-02-19
750349,4337,2001-02-12
750363,250,2001-02-24
750448,2459,2001-02-23
752190,333,2001-02-12
752251,653,2001-01-18
752640,866,2001-01-22
753067,613,2001-01-07
753258,746,2001-01-01
753425,838,2001-02-20
753562,5362,2001-01-15
753876,2433,2001-01-07
754439,633,2001-01-26
754446,1369,2001-01-28
754521,91,2001-02-25
754552,398,2001-01-26
754569,59,2001-01-31
755061,1732,2001-01-19
755153,3117,2000-12-16
755283,1512,2001-02-10
755436,795,2000-12-18
755542,98,2001-02-24
755566,274,2001-02-16
756099,121,2000-12-29
756402,206,2000-12-31
756433,1011,2001-02-16
756440,507,2001-02-25
756471,590,2001-01-17
756488,325,2001-02-21
756501,1388,2000-12-02
756655,94,2001-02-23
756778,137,2001-02-15
756952,998,2000-12-09
757249,210,2000-11-06
757584,368,2001-02-18
757881,491,2001-02-12
757898,183,2001-01-30
758048,1341,2000-12-15
758628,290,2001-02-20
758680,138,2000-12-15
758772,1029,2001-02-05
758833,284,2000-12-03
758840,662,2001-02-24
758994,179,2000-11-17
759304,2992,2001-01-18
759328,876,2001-02-28
759359,2029,2000-12-09
759380,612,2001-02-27
759397,372,2001-02-25
759410,403,2001-02-09
759458,188,2001-01-27
759472,560,2001-02-13
759496,1839,2001-01-05
759502,45,2001-01-31
759557,2834,2000-12-02
759571,921,2001-02-24
759779,1910,2001-02-06
759793,230,2001-01-06
759816,730,2001-02-08
759953,1607,2001-02-28
760225,495,2001-02-28
760744,1169,2001-02-03
760836,1691,2000-12-18
760904,639,2001-02-21
761567,1148,2001-02-26
762045,376,2001-02-26
762236,1027,2001-01-27
762687,674,2001-02-09
763165,2756,2000-12-09
763240,420,2000-11-30
763394,309,2001-02-28
763424,1364,2001-01-14
763448,26,2000-12-31
763479,956,2001-01-21
763509,618,2001-01-14
763684,1843,2001-02-12
763745,1659,2001-01-04
763806,1191,2001-02-28
763837,1036,2000-11-23
763844,2304,2001-02-08
763851,127,2001-02-20
764254,448,2000-11-12
764292,3449,2001-01-22
764339,3694,2001-01-01
764407,361,2001-02-27
764452,1074,2000-12-17
764575,99,2000-11-09
764636,2454,2000-12-29
764650,2190,2000-11-12
764681,293,2001-01-08
764933,350,2001-02-26
765190,1472,2001-01-26
765220,211,2001-02-20
765350,544,2001-02-25
765374,299,2001-01-23
765749,209,2001-01-01
765763,187,2001-02-26
765862,414,2001-02-24
765978,173,2001-02-21
765992,1362,2000-12-28
766036,2143,2001-01-26
766043,3451,2000-11-12
766975,75,2001-02-16
767323,189,2001-02-26
767743,50,2001-02-02
768023,1016,2001-02-08
768139,76,2001-02-09
768146,792,2001-02-16
768160,378,2001-02-14
768405,465,2001-02-27
768412,352,2001-02-14
768436,555,2001-02-24
768474,479,2001-01-10
768498,336,2001-02-19
768528,788,2001-02-25
768535,24,2001-02-28
768542,502,2001-02-17
768566,224,2001-02-26
768795,1417,2001-02-26
768863,1480,2001-02-13
768870,575,2000-11-29
768931,308,2001-02-10
770064,75,2001-01-23
770071,1490,2001-01-08
770248,394,2001-02-20
770323,278,2001-02-26
770347,1297,2001-01-06
770354,656,2000-12-01
770460,557,2001-02-20
770699,243,2001-02-13
770736,746,2000-12-10
770781,4522,2001-02-18
770866,395,2001-02-02
770910,1106,2001-01-17
770965,1278,2001-01-23
771085,400,2000-12-03
771153,1151,2001-01-22
771276,4589,2000-11-26
771283,397,2000-11-08
771351,2224,2001-02-02
771382,1317,2001-02-24
771856,797,2001-02-13
772518,308,2001-02-26
772655,2434,2001-01-20
772839,448,2001-02-09
772907,689,2001-02-20
772969,2413,2000-11-22
773010,864,2001-02-13
773089,721,2001-01-07
773201,26,2001-02-20
773218,157,2001-02-04
773348,265,2001-01-17
773416,90,2001-02-28
773461,131,2001-02-18
773577,26,2001-02-20
773621,751,2001-01-14
773645,175,2001-02-20
773713,1535,2000-12-17
773768,738,2001-02-16
773904,920,2001-02-25
774024,413,2001-01-05
774253,1257,2001-01-23
774338,961,2001-02-14
774420,92,2001-02-07
774468,2346,2000-12-16
774529,712,2000-12-01
774550,3330,2001-02-28
774888,377,2001-02-12
774901,786,2001-02-21
774987,263,2001-02-14
775236,518,2001-02-28
775533,414,2000-11-05
775557,925,2001-01-06
775694,1984,2001-02-25
775946,16,2000-12-26
775977,2202,2001-02-04
776325,1428,2001-02-17
776349,1180,2001-02-27
776387,353,2001-02-18
776578,593,2001-01-26
776592,258,2001-02-15
776608,199,2000-11-23
776783,488,2001-02-28
776820,298,2000-11-30
776875,26,2001-02-21
776899,26,2001-02-21
776936,576,2001-02-15
777117,763,2001-02-09
777148,209,2001-02-19
777438,552,2001-02-20
777582,702,2001-01-11
777612,2339,2001-01-14
777629,2283,2001-01-14
777636,203,2001-01-02
777674,811,2000-12-31
777681,1332,2000-12-30
778084,1789,2001-01-27
778091,687,2001-02-28
778138,197,2001-02-27
778442,199,2001-01-07
778480,525,2001-01-23
778558,198,2001-02-26
778718,316,2001-02-17
778916,3594,2001-01-20
778947,1522,2000-12-15
779333,691,2001-02-21
779760,2450,2001-01-21
780025,408,2001-02-23
780278,258,2001-02-21
780315,709,2001-02-21
780391,137,2001-02-24
780506,9326,2001-01-17
780582,159,2001-02-28
780766,1380,2001-02-05
781145,709,2001-02-19
781206,307,2001-02-24
781329,889,2001-02-24
781343,93,2001-02-28
781435,16,2000-12-26
781671,610,2001-01-22
781718,1504,2001-02-18
782128,75,2000-12-08
782203,98,2001-02-24
782272,159,2001-02-26
782326,157,2001-02-24
782388,98,2001-02-24
782418,98,2001-02-24
783088,626,2001-02-18
783101,128,2001-01-28
783200,107,2001-02-27
783415,49,2001-02-05
783576,207,2001-02-24
784177,852,2000-12-17
784207,146,2001-02-23
784214,264,2001-02-28
784283,336,2001-02-03
784535,198,2001-01-07
784566,191,2000-11-30
784634,123,2001-02-24
784849,26,2001-02-20
785150,1300,2001-02-26
785174,573,2001-02-27
785464,441,2001-02-03
785747,644,2000-11-29
785792,357,2001-02-22
785839,529,2001-02-22
785884,2982,2001-01-20
785952,521,2001-01-16
786065,428,2001-02-20
786119,79,2001-02-25
786157,96,2001-02-22
786171,1138,2001-02-28
786591,1017,2001-02-24
787710,176,2000-12-30
788342,75,2000-12-09
788496,1845,2001-02-25
789240,676,2001-01-20
789387,390,2001-02-26
789400,467,2001-02-18
789684,451,2001-01-02
789745,195,2000-12-02
790062,492,2000-12-09
790109,4752,2001-02-26
790208,602,2000-12-04
790468,665,2001-02-06
790536,4244,2000-12-26
790697,86,2000-12-09
790703,750,2001-01-14
790734,271,2001-02-06
790864,644,2001-02-05
790895,761,2001-02-03
790956,802,2001-02-27
790994,930,2001-02-16
791007,835,2001-01-01
791151,942,2001-02-19
791236,182,2001-02-06
791304,1113,2001-01-20
791410,1076,2001-01-17
791649,3397,2001-01-19
791748,78,2001-01-25
791762,2141,2001-02-06
791830,1047,2001-01-17
791854,357,2001-02-22
791960,2606,2001-01-21
792042,1278,2001-01-31
792066,1223,2000-12-17
792080,58,2001-01-07
792271,287,2000-11-13
792394,415,2001-02-19
792752,966,2001-02-16
792783,26,2001-02-19
792806,1134,2001-02-28
792820,1868,2000-11-23
792905,325,2001-02-19
792943,227,2001-01-22
792967,184,2001-02-23
792981,586,2000-11-28
793377,592,2001-02-24
793384,1194,2001-01-16
793520,2404,2001-02-13
793704,619,2001-02-18
793742,1131,2000-12-29
793957,2298,2000-12-02
794350,739,2001-02-28
794381,1023,2000-12-08
794572,1160,2001-01-18
794589,1507,2000-11-26
794602,1320,2001-02-27
794695,978,2001-01-19
794770,910,2001-02-16
795241,99,2001-02-24
795371,3381,2001-02-28
795395,286,2001-02-15
795548,2682,2000-11-23
795623,594,2001-02-25
796590,197,2001-02-15
796613,229,2001-02-05
796897,806,2001-02-09
797221,692,2001-02-23
797351,133,2001-02-28
797405,760,2001-02-28
797481,206,2001-02-12
797702,731,2001-02-06
797849,532,2001-02-12
797917,958,2000-12-09
797979,1107,2001-02-07
798372,244,2001-02-24
798464,570,2001-02-25
798549,1326,2001-01-23
798747,962,2001-02-02
798792,2330,2000-12-17
798907,1174,2001-02-15
798921,1661,2001-01-22
798983,377,2001-02-22
799065,1868,2001-02-11
799263,519,2000-11-26
799355,99,2001-02-12
799447,150,2000-12-18
799577,150,2000-12-18
799805,43,2001-01-28
799874,248,2001-02-27
799935,714,2001-02-26
799973,434,2000-12-13
800037,392,2001-02-09
800235,142,2000-11-14
800242,1303,2001-02-10
800853,918,2001-01-23
801539,145,2001-02-28
801966,173,2001-02-19
803014,4605,2001-01-06
803199,126,2001-01-06
803885,261,2000-11-29
804035,216,2001-02-12
804127,1132,2001-02-04
804912,278,2001-02-24
804998,802,2001-02-16
805292,926,2001-02-25
805346,975,2000-12-02
806688,1649,2001-02-28
806800,1072,2000-11-26
806954,469,2001-02-04
808019,140,2001-01-19
808897,1326,2001-02-13
809085,182,2001-02-23
810524,3734,2001-02-12
810678,218,2000-11-30
810920,333,2001-02-22
811644,177,2001-02-22
811828,202,2001-02-24
812030,157,2001-02-28
812108,660,2001-02-03
812375,188,2001-02-14
812399,901,2001-01-01
812412,2090,2001-01-22
812443,8542,2001-01-20
812450,1355,2001-02-28
812832,836,2001-01-28
812931,769,2001-02-28
813143,471,2001-02-24
813174,100,2001-02-20
813303,1895,2000-12-18
813709,870,2001-01-09
813914,331,2001-02-17
814478,2306,2001-02-21
814522,16,2000-12-28
814928,286,2001-02-20
815024,240,2001-02-25
816793,649,2001-01-28
817660,1279,2000-12-14
817813,318,2001-01-28
817868,101,2001-01-01
818179,354,2000-11-25
818537,1838,2001-02-27
818667,220,2001-01-11
818674,192,2001-01-25
818711,174,2001-02-27
819060,150,2001-01-30
819220,2044,2001-02-11
819763,235,2000-12-08
819787,361,2001-01-21
819794,138,2000-12-15
819817,138,2001-02-28
820233,6440,2001-02-24
820288,421,2001-02-21
820424,524,2001-02-22
820509,314,2001-02-21
820578,216,2001-01-22
820653,1132,2001-02-28
820837,473,2001-02-20
820905,341,2001-02-05
821131,145,2000-12-03
821254,325,2001-02-05
821278,100,2001-01-04
821315,215,2001-02-28
821346,313,2000-12-01
821384,2110,2001-01-18
821414,4968,2000-11-05
821438,755,2000-12-31
821452,782,2001-02-23
822121,49,2001-01-30
822213,2702,2001-02-04
822374,784,2001-01-12
822770,387,2000-12-27
822817,277,2001-02-05
822855,108,2001-02-26
823265,1047,2001-02-15
823357,313,2000-12-03
823760,1255,2001-02-21
823814,644,2000-11-27
823876,1986,2000-11-25
824033,1388,2001-01-24
824507,87,2001-01-18
824620,808,2000-12-16
824767,134,2001-02-03
824798,97,2001-02-25
825153,1532,2000-11-23
825306,952,2001-02-04
825320,1264,2001-02-25
825368,396,2001-02-16
825573,790,2000-11-11
825641,342,2001-02-21
825733,706,2001-02-05
825993,434,2000-11-24
826235,423,2001-01-20
827515,344,2001-02-24
828222,1856,2001-02-05
828291,542,2001-02-26
828352,414,2001-02-21
828499,47,2001-02-26
828529,426,2001-02-26
828574,700,2001-02-22
828666,956,2001-02-04
828871,6070,2001-01-29
829625,26,2001-02-23
829656,369,2000-11-24
829953,99,2001-02-19
830843,2277,2000-11-23
831383,67,2001-02-12
831864,1299,2001-01-08
831987,942,2001-02-25
832205,38,2001-02-20
832502,370,2001-02-10
832564,26,2001-02-23
832687,201,2001-02-27
832786,1406,2001-02-26
832809,529,2001-01-22
832892,2993,2001-02-24
832946,94,2001-02-23
833684,194,2001-02-12
833912,30,2000-11-12
833929,740,2001-01-30
833974,877,2001-02-25
834032,319,2001-02-25
834247,106,2000-11-16
834339,159,2001-02-27
834438,148,2001-02-07
834445,1782,2000-12-03
834452,897,2001-02-09
834568,53,2001-02-25
834735,354,2001-01-08
834834,26,2001-02-23
834926,26,2001-02-20
835152,1480,2001-02-12
835312,108,2001-02-24
835831,2256,2001-01-19
836005,367,2000-12-16
836036,539,2001-01-16
836197,1214,2001-02-10
836364,1439,2001-02-24
837323,874,2000-12-01
837552,341,2001-02-02
837828,3052,2001-01-17
837880,1036,2001-01-16
837958,251,2001-02-26
838009,364,2000-12-17
838023,998,2001-01-08
838054,610,2001-02-19
838061,565,2001-02-25
838085,304,2001-02-06
838115,251,2001-02-28
838139,273,2001-02-22
838207,158,2001-02-22
838221,346,2001-02-20
838245,1532,2001-01-22
838351,539,2001-02-03
838382,607,2001-01-20
838412,444,2001-01-23
838450,331,2001-02-27
838580,1763,2001-02-26
838603,157,2001-02-27
838665,787,2001-02-26
838702,395,2001-01-16
838788,108,2001-02-01
839105,279,2001-02-23
839136,1229,2001-02-14
839150,251,2001-01-10
839389,8199,2001-02-03
839402,49,2000-12-29
839426,571,2000-11-25
839440,1046,2000-12-12
839471,351,2001-02-26
839648,158,2001-02-26
839693,959,2001-01-21
839792,58,2000-12-28
839815,458,2001-02-13
839822,223,2001-02-10
839891,394,2000-11-24
839983,811,2001-02-22
840354,442,2001-02-26
840729,1687,2001-01-07
841214,506,2001-01-12
841498,381,2001-02-28
841528,1047,2001-02-27
841597,1065,2000-12-17
841757,143,2000-12-17
841771,66,2001-02-26
841900,40,2001-02-22
842112,811,2001-01-21
842136,255,2001-02-06
842181,600,2001-02-24
842235,270,2001-02-25
842259,736,2001-02-28
842396,408,2001-02-19
842419,6714,2001-02-27
842464,235,2001-02-28
842525,284,2001-02-27
842617,212,2001-02-16
842648,659,2001-02-17
842716,105,2000-11-19
842754,416,2001-02-24
842808,305,2001-02-06
842884,176,2001-02-27
843225,9958,2001-01-26
843263,740,2001-02-17
843317,249,2000-12-28
843355,633,2001-01-23
843423,306,2001-01-18
843461,319,2001-02-07
843492,1596,2001-01-21
843508,111,2001-01-17
843539,199,2001-02-19
843553,977,2001-02-20
843577,511,2001-02-10
843584,250,2001-01-23
843621,745,2001-02-28
843713,626,2000-12-31
844000,522,2000-11-05
844413,333,2001-02-28
844642,482,2001-02-28
844734,1623,2001-01-17
844970,99,2001-02-28
844994,208,2001-02-22
845021,278,2001-02-26
845038,153,2001-02-27
845076,3368,2001-02-10
845168,505,2001-01-17
845199,26,2001-02-21
845298,60,2001-02-27
845335,691,2001-02-17
845359,532,2001-02-25
845380,313,2001-02-25
845397,222,2001-02-25
845403,94,2001-02-21
845502,807,2000-11-24
845632,1444,2001-01-22
845649,169,2001-01-22
845809,686,2001-02-25
845847,418,2001-02-18
846172,18,2000-12-08
846295,181,2001-02-19
846301,18,2000-12-08
846363,253,2000-12-31
846370,573,2001-02-20
846424,1161,2000-12-30
846516,1104,2001-02-10
846653,483,2001-02-22
846721,254,2001-02-22
846776,665,2001-02-20
846905,398,2001-02-09
846929,152,2001-02-16
846981,469,2001-01-18
846998,1194,2000-11-09
847124,78,2001-02-11
847322,762,2001-02-25
847391,136,2000-11-26
847568,38,2001-02-21
848138,110,2000-12-30
848442,9,2000-11-07
848602,2698,2001-01-06
848824,415,2001-02-28
848985,327,2000-12-01
849043,226,2001-01-01
849180,2121,2000-11-30
849692,4380,2001-01-28
849746,403,2001-01-13
849982,882,2000-11-09
850841,563,2000-11-24
850865,1148,2001-01-10
850933,699,2001-02-18
851114,694,2001-02-04
851244,746,2001-01-27
851268,189,2000-11-22
851275,1134,2001-02-27
851626,394,2000-12-29
852074,2246,2001-01-07
852494,45,2000-12-28
852708,278,2001-02-26
852845,398,2001-02-21
852890,40,2001-02-26
853088,248,2001-02-08
853590,460,2001-02-10
854276,265,2001-01-12
855426,2045,2001-02-18
855600,957,2001-02-28
856720,974,2001-02-04
857215,184,2001-01-17
857833,1636,2001-01-31
858038,3100,2001-02-03
858694,196,2001-02-05
858854,376,2001-02-08
858984,861,2000-11-22
859431,276,2000-12-03
859516,640,2001-01-13
860123,1112,2001-02-15
860673,619,2001-02-06
860772,163,2001-02-25
860994,132,2001-02-28
861007,860,2001-01-14
861014,698,2001-02-26
861021,138,2001-02-23
861038,784,2000-11-05
861052,492,2001-02-04
861069,296,2001-02-23
861076,257,2001-02-24
861113,51,2000-11-25
862028,623,2001-02-27
862059,2049,2001-02-24
862486,1121,2001-02-25
862660,551,2001-02-23
862936,832,2001-02-16
863131,3149,2001-01-07
863865,480,2001-01-21
864152,5761,2001-01-14
864169,391,2001-02-27
864558,261,2001-02-09
864855,1703,2001-01-15
865166,446,2001-02-21
865234,252,2001-02-05
865296,414,2000-12-31
865388,488,2001-02-20
865487,476,2000-12-06
865630,1181,2001-01-14
865654,480,2001-02-22
865821,154,2000-12-17
866026,2349,2001-02-19
866040,91,2001-01-23
866125,138,2001-02-04
866170,960,2001-01-11
866392,144,2001-02-20
866422,717,2001-02-26
866569,332,2001-01-06
866620,562,2001-02-14
866699,138,2001-01-07
866774,743,2001-02-22
866989,358,2001-02-26
866996,772,2000-12-10
867344,1300,2001-01-23
867382,839,2001-01-26
867467,515,2000-11-12
867481,149,2000-11-25
867542,989,2001-02-06
867665,474,2000-12-12
867832,198,2000-11-22
867948,2205,2000-11-04
868266,1386,2001-02-25
868433,927,2001-02-07
868488,1026,2001-01-12
868525,89,2001-02-26
868648,2367,2000-12-03
868709,2558,2001-02-15
868747,197,2000-12-07
868754,39,2001-01-20
868969,161,2000-12-31
869058,551,2001-02-13
869263,449,2001-02-24
869287,1922,2001-02-13
869300,422,2001-02-28
869324,84,2000-11-29
869508,760,2001-02-14
869676,184,2001-02-27
869744,64,2001-02-20
869805,527,2001-02-20
870184,3566,2001-02-22
870443,1459,2001-02-28
871099,1093,2001-02-18
871211,836,2001-01-01
871518,25,2001-01-24
871716,350,2000-12-17
871815,158,2001-02-20
871907,161,2001-02-21
873833,542,2001-02-20
874328,1234,2001-02-27
874373,1943,2001-01-21
874830,2507,2000-11-24
875226,3828,2000-11-14
877046,216,2001-02-15
877060,201,2001-02-06
877367,1430,2001-02-25
877596,911,2001-02-04
877633,213,2001-02-26
877725,259,2001-02-24
877749,479,2000-11-16
877770,940,2001-01-11
877992,26,2001-02-20
878111,50,2001-02-21
878128,416,2001-02-18
878258,129,2001-02-22
878463,211,2000-12-04
878586,436,2001-02-27
878685,26,2001-02-20
878968,1085,2000-12-12
879125,158,2001-01-04
879477,177,2001-02-26
879613,88,2001-02-14
880015,378,2001-02-28
880237,1225,2001-02-23
880428,511,2001-02-23
880909,864,2000-11-29
880923,2880,2001-02-28
880954,1781,2001-02-22
881159,2266,2000-12-30
881173,3163,2000-11-26
881548,505,2000-12-27
881562,279,2000-11-26
881753,946,2001-02-24
881814,4240,2001-02-25
881951,886,2001-01-17
881975,187,2001-02-02
882132,185,2001-02-21
882163,272,2000-12-31
882491,685,2001-01-31
882514,169,2001-01-19
882606,396,2001-02-23
882637,1575,2001-01-22
882682,324,2001-02-26
882804,542,2001-02-27
882842,2889,2001-02-25
882927,1906,2001-02-25
883023,409,2001-02-12
883177,3820,2000-12-16
883221,237,2001-02-13
883276,1991,2000-12-02
883344,532,2001-02-14
883566,2705,2001-01-24
883627,30,2001-02-16
883665,3244,2001-01-08
883689,845,2001-01-01
883733,1609,2001-01-18
883795,38,2001-02-13
884129,678,2001-02-24
884242,273,2001-02-15
884310,224,2001-02-22
884402,490,2001-01-15
884600,699,2001-02-13
884693,26,2001-02-20
884945,132,2001-02-07
885065,1122,2001-01-24
885102,152,2001-02-10
885522,198,2001-02-28
885591,11,2001-02-24
885621,139,2001-02-26
885690,332,2001-01-13
885720,187,2001-01-01
885881,1538,2001-02-18
885959,90,2001-02-24
885973,1117,2001-02-04
885980,1331,2001-02-03
886093,80,2001-01-03
886109,642,2001-02-22
886185,472,2001-01-08
886352,1501,2001-01-20
886383,666,2001-02-27
886628,336,2001-01-19
886666,366,2001-02-24
886703,88,2000-12-16
886987,305,2001-02-14
887113,1829,2000-12-31
887236,1019,2001-02-24
887267,1000,2001-01-18
887380,812,2000-12-11
887397,64,2001-02-27
887410,614,2001-02-05
887694,450,2000-12-16
888400,136,2001-02-22
888486,882,2001-02-28
888653,676,2001-01-30
888950,2805,2001-01-10
889049,690,2001-02-24
889193,1025,2001-02-24
889285,1935,2001-02-07
889308,435,2001-02-14
889612,84,2000-12-02
889636,635,2001-02-18
889667,465,2001-02-27
889735,443,2001-02-24
889797,99,2001-02-28
889841,1535,2000-11-22
889865,393,2001-02-27
889872,1392,2000-12-30
889919,536,2001-02-19
890489,521,2001-02-07
